Time,Speed,SOC,Temperature,Torque,Throttle
21:52:47,0,100,30,0,0
21:52:47,0,100,30,0,0
21:52:48,0,100,30,0,0
21:52:49,0,100,30,0,0
21:52:49,0,100,30,0,0
21:52:50,0,100,30,0,0
21:52:50,0,100,30,0,0
21:52:51,0,100,30,0,0
21:52:51,0,100,30,0,0
21:52:52,0,100,30,0,0
21:52:52,0,100,30,0,0
21:52:53,0,100,30,0,0
21:52:53,0,100,30,0,0
21:52:54,0,100,30,0,0
21:52:54,0,100,30,0,0
21:52:55,0,100,30,0,0
21:52:55,0,100,30,0,0
21:52:56,0,100,30,0,0
21:52:56,0,100,30,0,0
21:52:57,0,100,30,0,0
21:52:57,0,100,30,0,0
21:52:58,0,100,30,0,0
21:52:58,0,100,30,0,0
21:52:59,0,100,30,0,0
21:52:59,0,100,30,0,0
21:53:00,0,100,30,0,0
21:53:00,0,100,30,0,0
21:53:01,0,100,30,0,0
21:53:01,0,100,30,0,0
21:53:02,0,100,30,0,0
21:53:02,0,100,30,0,0
21:53:03,0,100,30,0,0
21:53:03,0,100,30,0,0
21:53:04,0,100,30,0,0
21:53:04,0,100,30,0,0
21:53:05,0,100,30,0,0
21:53:06,0,100,30,0,0
21:53:06,0,100,30,0,0
21:53:07,0,100,30,0,0
21:53:07,0,100,30,0,0
21:53:08,0,100,30,0,0
21:53:08,0,100,30,0,0
21:53:09,0,100,30,0,0
21:53:09,0,100,30,0,0
21:53:10,0,100,30,0,0
21:53:10,0,100,30,0,0
21:53:11,0,100,30,0,0
21:53:11,0,100,30,0,0
21:53:12,0,100,30,0,0
21:53:12,0,100,30,0,0
21:53:13,0,100,30,0,0
21:53:13,0,100,30,0,0
21:53:14,0,100,30,0,0
21:53:14,0,100,30,0,0
21:53:15,0,100,30,0,0
21:53:15,0,100,30,0,0
21:53:16,0,100,30,0,0
21:53:16,0,100,30,0,0
21:53:17,0,100,30,0,0
21:53:17,0,100,30,0,0
21:53:18,0,100,30,0,0
21:53:18,0,100,30,0,0
21:53:19,0,100,30,0,0
21:53:20,0,100,30,0,0
21:53:20,0,100,30,0,0
21:53:21,0,100,30,0,0
21:53:21,0,100,30,0,0
21:53:22,0,100,30,0,0
21:53:22,0,100,30,0,0
21:53:23,0,100,30,0,0
21:53:23,0,100,30,0,0
21:53:24,0,100,30,0,0
21:53:24,0,100,30,0,0
21:53:25,0,100,30,0,0
21:53:25,0,100,30,0,0
21:53:26,0,100,30,0,0
21:53:26,0,100,30,0,0
21:53:27,0,100,30,0,0
21:53:27,0,100,30,0,0
21:53:28,0,100,30,0,0
21:53:28,0,100,30,0,0
21:53:29,0,100,30,0,0
21:53:29,0,100,30,0,0
21:53:30,0,100,30,0,0
21:53:30,0,100,30,0,0
21:53:31,0,100,30,0,0
21:53:31,0,100,30,0,0
21:53:32,0,100,30,0,0
21:53:32,0,100,30,0,0
21:53:33,0,100,30,0,0
21:53:33,0,100,30,0,0
21:53:34,0,100,30,0,0
21:53:34,0,100,30,0,0
21:53:35,0,100,30,0,0
21:53:36,0,100,30,0,0
21:53:36,0,100,30,0,0
21:53:37,0,100,30,0,0
21:53:37,0,100,30,0,0
21:53:38,0,100,30,0,0
21:53:38,0,100,30,0,0
21:53:39,0,100,30,0,0
21:53:39,0,100,30,0,0
21:53:40,0,100,30,0,0
21:53:40,0,100,30,0,0
21:53:41,0,100,30,0,0
21:53:41,0,100,30,0,0
21:53:42,0,100,30,0,0
21:53:42,0,100,30,0,0
21:53:43,0,100,30,0,0
21:53:43,0,100,30,0,0
21:53:44,0,100,30,0,0
21:53:44,0,100,30,0,0
21:53:45,0,100,30,0,0
21:53:45,0,100,30,0,0
21:53:46,0,100,30,0,0
21:53:46,0,100,30,0,0
21:53:47,0,100,30,0,0
21:53:47,0,100,30,0,0
21:53:48,0,100,30,0,0
21:53:48,0,100,30,0,0
21:53:49,0,100,30,0,0
21:53:50,0,100,30,0,0
21:53:50,0,100,30,0,0
21:53:51,0,100,30,0,0
21:53:51,0,100,30,0,0
21:53:52,0,100,30,0,0
21:53:52,0,100,30,0,0
21:53:53,0,100,30,0,0
21:53:53,0,100,30,0,0
21:53:54,0,100,30,0,0
21:53:54,0,100,30,0,0
21:53:55,0,100,30,0,0
21:53:55,0,100,30,0,0
21:53:56,0,100,30,0,0
21:53:56,0,100,30,0,0
21:53:57,0,100,30,0,0
21:53:57,0,100,30,0,0
21:53:58,0,100,30,0,0
21:53:58,0,100,30,0,0
21:53:59,0,100,30,0,0
21:53:59,0,100,30,0,0
21:54:00,0,100,30,0,0
21:54:00,0,100,30,0,0
21:54:01,0,100,30,0,0
21:54:01,0,100,30,0,0
21:54:02,0,100,30,0,0
21:54:02,0,100,30,0,0
21:54:03,0,100,30,0,0
21:54:04,0,100,30,0,0
21:54:04,0,100,30,0,0
21:54:05,0,100,30,0,0
21:54:05,0,100,30,0,0
21:54:06,0,100,30,0,0
21:54:06,0,100,30,0,0
21:54:07,0,100,30,0,0
21:54:07,0,100,30,0,0
21:54:08,0,100,30,0,0
21:54:08,0,100,30,0,0
21:54:09,0,100,30,0,0
21:54:09,0,100,30,0,0
21:54:10,0,100,30,0,0
21:54:10,0,100,30,0,0
21:54:11,0,100,30,0,0
21:54:12,0,100,30,0,0
21:54:12,0,100,30,0,0
21:54:13,0,100,30,0,0
21:54:13,0,100,30,0,0
21:54:14,0,100,30,0,0
21:54:14,0,100,30,0,0
21:54:15,0,100,30,0,0
21:54:15,0,100,30,0,0
21:54:16,0,100,30,0,0
21:54:16,0,100,30,0,0
21:54:17,0,100,30,0,0
21:54:17,0,100,30,0,0
21:54:18,0,100,30,0,0
21:54:18,0,100,30,0,0
21:54:19,0,100,30,0,0
21:54:19,0,100,30,0,0
21:54:20,0,100,30,0,0
21:54:20,0,100,30,0,0
21:54:21,0,100,30,0,0
21:54:22,0,100,30,0,0
21:54:22,0,100,30,0,0
21:54:23,0,100,30,0,0
21:54:23,0,100,30,0,0
21:54:24,0,100,30,0,0
21:54:24,0,100,30,0,0
21:54:25,0,100,30,0,0
21:54:25,0,100,30,0,0
21:54:26,0,100,30,0,0
21:54:26,0,100,30,0,0
21:54:27,0,100,30,0,0
21:54:27,0,100,30,0,0
21:54:28,0,100,30,0,0
21:54:29,0,100,30,0,0
21:54:29,0,100,30,0,0
21:54:30,0,100,30,0,0
21:54:30,0,100,30,0,0
21:54:31,0,100,30,0,0
21:54:31,0,100,30,0,0
21:54:32,0,100,30,0,0
21:54:32,0,100,30,0,0
21:54:33,0,100,30,0,0
21:54:33,0,100,30,0,0
21:54:34,0,100,30,0,0
21:54:34,0,100,30,0,0
21:54:35,0,100,30,0,0
21:54:35,0,100,30,0,0
21:54:36,0,100,30,0,0
21:54:36,0,100,30,0,0
21:54:37,0,100,30,0,0
21:54:37,0,100,30,0,0
21:54:38,0,100,30,0,0
21:54:38,0,100,30,0,0
21:54:39,0,100,30,0,0
21:54:39,0,100,30,0,0
21:54:40,0,100,30,0,0
21:54:40,0,100,30,0,0
21:54:41,0,100,30,0,0
21:54:41,0,100,30,0,0
21:54:42,0,100,30,0,0
21:54:42,0,100,30,0,0
21:54:43,0,100,30,0,0
21:54:43,0,100,30,0,0
21:54:44,0,100,30,0,0
21:54:45,0,100,30,0,0
21:54:45,0,100,30,0,0
21:54:46,0,100,30,0,0
21:54:46,0,100,30,0,0
21:54:47,0,100,30,0,0
21:54:47,0,100,30,0,0
21:54:48,0,100,30,0,0
21:54:48,0,100,30,0,0
21:54:49,0,100,30,0,0
21:54:49,0,100,30,0,0
21:54:50,0,100,30,0,0
21:54:50,0,100,30,0,0
21:54:51,0,100,30,0,0
21:54:51,0,100,30,0,0
21:54:52,0,100,30,0,0
21:54:52,0,100,30,0,0
21:54:53,0,100,30,0,0
21:54:53,0,100,30,0,0
21:54:54,0,100,30,0,0
21:54:54,0,100,30,0,0
21:54:55,0,100,30,0,0
21:54:55,0,100,30,0,0
21:54:56,0,100,30,0,0
21:54:56,0,100,30,0,0
21:54:57,0,100,30,0,0
21:54:57,0,100,30,0,0
21:54:58,0,100,30,0,0
21:54:58,0,100,30,0,0
21:54:59,0,100,30,0,0
21:54:59,0,100,30,0,0
21:55:00,0,100,30,0,0
21:55:00,0,100,30,0,0
21:55:01,0,100,30,0,0
21:55:02,0,100,30,0,0
21:55:02,0,100,30,0,0
21:55:03,0,100,30,0,0
21:55:03,0,100,30,0,0
21:55:04,0,100,30,0,0
21:55:04,0,100,30,0,0
21:55:05,0,100,30,0,0
21:55:05,0,100,30,0,0
21:55:06,0,100,30,0,0
21:55:06,0,100,30,0,0
21:55:07,0,100,30,0,0
21:55:07,0,100,30,0,0
21:55:08,0,100,30,0,0
21:55:08,0,100,30,0,0
21:55:09,0,100,30,0,0
21:55:09,0,100,30,0,0
21:55:10,0,100,30,0,0
21:55:10,0,100,30,0,0
21:55:11,0,100,30,0,0
21:55:11,0,100,30,0,0
21:55:12,0,100,30,0,0
21:55:12,0,100,30,0,0
21:55:13,0,100,30,0,0
21:55:13,0,100,30,0,0
21:55:14,0,100,30,0,0
21:55:14,0,100,30,0,0
21:55:15,0,100,30,0,0
21:55:16,0,100,30,0,0
21:55:16,0,100,30,0,0
21:55:17,0,100,30,0,0
21:55:17,0,100,30,0,0
21:55:18,0,100,30,0,0
21:55:18,0,100,30,0,0
21:55:19,0,100,30,0,0
21:55:19,0,100,30,0,0
21:55:20,0,100,30,0,0
21:55:20,0,100,30,0,0
21:55:21,0,100,30,0,0
21:55:21,0,100,30,0,0
21:55:22,0,100,30,0,0
21:55:22,0,100,30,0,0
21:55:23,0,100,30,0,0
21:55:23,0,100,30,0,0
21:55:24,0,100,30,0,0
21:55:25,0,100,30,0,0
21:55:25,0,100,30,0,0
21:55:26,0,100,30,0,0
21:55:26,0,100,30,0,0
21:55:27,0,100,30,0,0
21:55:27,0,100,30,0,0
21:55:28,0,100,30,0,0
21:55:29,0,100,30,0,0
21:55:29,0,100,30,0,0
21:55:30,0,100,30,0,0
21:55:30,0,100,30,0,0
21:55:31,0,100,30,0,0
21:55:32,0,100,30,0,0
21:55:32,0,100,30,0,0
21:55:33,0,100,30,0,0
21:55:34,0,100,30,0,0
21:55:34,0,100,30,0,0
21:55:36,0,100,30,0,0
21:55:37,0,100,30,0,0
21:55:37,0,100,30,0,0
21:55:38,0,100,30,0,0
21:55:38,0,100,30,0,0
21:55:39,0,100,30,0,0
21:55:39,0,100,30,0,0
21:55:40,0,100,30,0,0
21:55:40,0,100,30,0,0
21:55:41,0,100,30,0,0
21:55:41,0,100,30,0,0
21:55:42,0,100,30,0,0
21:55:42,0,100,30,0,0
21:55:43,0,100,30,0,0
21:55:43,0,100,30,0,0
21:55:44,0,100,30,0,0
21:55:45,0,100,30,0,0
21:55:45,0,100,30,0,0
21:55:46,0,100,30,0,0
21:55:46,0,100,30,0,0
21:55:47,0,100,30,0,0
21:55:47,0,100,30,0,0
21:55:48,0,100,30,0,0
21:55:48,0,100,30,0,0
21:55:49,0,100,30,0,0
21:55:50,0,100,30,0,0
21:55:50,0,100,30,0,0
21:55:51,0,100,30,0,0
21:55:51,0,100,30,0,0
21:55:52,0,100,30,0,0
21:55:52,0,100,30,0,0
21:55:53,0,100,30,0,0
21:55:53,0,100,30,0,0
21:55:54,0,100,30,0,0
21:55:55,0,100,30,0,0
21:55:55,0,100,30,0,0
21:55:56,0,100,30,0,0
21:55:56,0,100,30,0,0
21:55:57,0,100,30,0,0
21:55:57,0,100,30,0,0
21:55:58,0,100,30,0,0
21:55:58,0,100,30,0,0
21:55:59,0,100,30,0,0
21:55:59,0,100,30,0,0
21:56:00,0,100,30,0,0
21:56:00,0,100,30,0,0
21:56:01,0,100,30,0,0
21:56:01,0,100,30,0,0
21:56:02,0,100,30,0,0
21:56:02,0,100,30,0,0
21:56:03,0,100,30,0,0
21:56:03,0,100,30,0,0
21:56:04,0,100,30,0,0
21:56:04,0,100,30,0,0
21:56:05,0,100,30,0,0
21:56:05,0,100,30,0,0
21:56:06,0,100,30,0,0
21:56:07,0,100,30,0,0
21:56:07,0,100,30,0,0
21:56:08,0,100,30,0,0
21:56:08,0,100,30,0,0
21:56:09,0,100,30,0,0
21:56:09,0,100,30,0,0
21:56:10,0,100,30,0,0
21:56:10,0,100,30,0,0
21:56:11,0,100,30,0,0
21:56:11,0,100,30,0,0
21:56:12,0,100,30,0,0
21:56:12,0,100,30,0,0
21:56:13,0,100,30,0,0
21:56:13,0,100,30,0,0
21:56:14,0,100,30,0,0
21:56:14,0,100,30,0,0
21:56:15,0,100,30,0,0
21:56:15,0,100,30,0,0
21:56:16,0,100,30,0,0
21:56:25,0,100,30,0,0
21:56:26,0,100,30,0,0
21:56:26,0,100,30,0,0
21:56:27,0,100,30,0,0
21:56:27,0,100,30,0,0
22:12:15,0,100,30,0,0,0,ECO
22:12:15,0,100,30,0,0,0,ECO
22:12:16,0,100,30,0,0,0,ECO
22:12:16,0,100,30,0,0,0,ECO
22:12:17,0,100,30,0,0,0,ECO
22:12:17,0,100,30,0,0,0,ECO
22:12:18,0,100,30,0,0,0,ECO
22:12:18,0,100,30,0,0,0,ECO
22:12:19,0,100,30,0,0,0,ECO
22:12:19,0,100,30,0,0,0,ECO
22:12:20,0,100,30,0,0,0,ECO
22:12:20,0,100,30,0,0,0,ECO
22:12:21,0,100,30,0,0,0,ECO
22:12:21,0,100,30,0,0,0,ECO
22:12:22,0,100,30,0,0,0,ECO
22:12:22,0,100,30,0,0,0,ECO
22:12:23,0,100,30,0,0,0,ECO
22:12:23,0,100,30,0,0,0,ECO
22:12:24,0,100,30,0,0,0,ECO
22:12:25,0,100,30,0,0,0,ECO
22:12:25,0,100,30,0,0,0,ECO
22:12:26,0,99,30,5,7,2,ECO
22:12:26,0,99,30,15,27,7,ECO
22:12:27,0,99,30,17,50,8,ECO
22:12:27,0,99,30,23,79,11,ECO
22:12:28,1,99,30,30,119,15,ECO
22:12:28,2,99,30,42,173,21,ECO
22:12:29,2,99,30,57,246,28,ECO
22:12:29,3,99,30,67,333,33,NORMAL
22:12:30,5,99,30,75,428,37,NORMAL
22:12:30,6,99,30,73,522,36,NORMAL
22:12:31,7,99,30,73,617,36,NORMAL
22:12:31,8,99,30,73,711,36,NORMAL
22:12:32,9,99,30,73,805,36,NORMAL
22:12:32,10,99,31,73,899,36,NORMAL
22:12:33,11,99,31,73,993,36,NORMAL
22:12:33,12,99,31,73,1087,36,NORMAL
22:12:34,13,99,31,73,1181,36,NORMAL
22:12:34,15,99,31,73,1275,36,NORMAL
22:12:35,16,99,31,73,1369,36,NORMAL
22:12:35,17,99,31,73,1463,36,NORMAL
22:12:36,18,99,31,73,1558,36,NORMAL
22:12:36,19,99,31,73,1652,36,NORMAL
22:12:37,20,99,32,73,1746,36,NORMAL
22:12:37,21,99,32,73,1840,36,NORMAL
22:12:38,22,99,32,73,1934,36,NORMAL
22:12:38,23,99,32,73,2028,36,NORMAL
22:12:39,24,99,32,73,2122,36,NORMAL
22:12:39,26,99,32,73,2216,36,NORMAL
22:12:40,27,99,32,73,2310,36,NORMAL
22:12:40,28,99,32,73,2405,36,NORMAL
22:12:41,29,99,32,73,2499,36,NORMAL
22:12:41,30,99,33,57,2572,28,ECO
22:12:42,30,99,33,0,2572,0,ECO
22:12:43,30,99,33,0,2572,0,ECO
22:12:43,30,99,33,0,2572,0,ECO
22:12:44,30,99,33,0,2572,0,ECO
22:12:44,30,99,33,0,2572,0,ECO
22:12:45,30,99,33,0,2572,0,ECO
22:12:45,30,99,33,0,2572,0,ECO
22:12:46,29,99,33,0,2494,0,ECO
22:12:46,28,99,33,0,2420,0,ECO
22:12:47,27,99,33,0,2347,0,ECO
22:12:47,26,99,33,0,2276,0,ECO
22:12:48,26,99,33,0,2276,0,ECO
22:12:48,26,99,33,0,2276,0,ECO
22:12:49,26,99,33,0,2276,0,ECO
22:12:49,26,99,33,0,2276,0,ECO
22:12:50,26,99,33,0,2276,0,ECO
22:12:50,26,99,33,0,2276,0,ECO
22:12:51,26,99,33,0,2276,0,ECO
22:12:51,26,99,33,0,2276,0,ECO
22:12:52,26,99,33,0,2276,0,ECO
22:12:52,26,99,33,0,2276,0,ECO
22:12:53,26,99,33,0,2276,0,ECO
22:12:53,26,99,75,0,2276,0,ECO
22:12:54,25,99,75,0,2208,0,ECO
22:12:54,25,99,75,0,2142,0,ECO
22:12:55,24,99,75,0,2078,0,ECO
22:12:55,23,99,75,0,2015,0,ECO
22:12:56,23,99,75,0,1955,0,ECO
22:12:56,22,99,75,0,1896,0,ECO
22:12:57,21,99,75,0,1839,0,ECO
22:12:57,20,99,75,0,1784,0,ECO
22:12:58,20,99,75,0,1731,0,ECO
22:12:58,19,99,75,0,1679,0,ECO
22:12:59,19,99,75,0,1628,0,ECO
22:12:59,18,99,75,0,1579,0,ECO
22:13:00,18,99,75,0,1532,0,ECO
22:13:01,17,99,75,0,1486,0,ECO
22:13:01,16,99,75,0,1441,0,ECO
22:13:02,16,99,75,0,1398,0,ECO
22:13:02,15,99,75,0,1356,0,ECO
22:13:03,15,99,75,0,1315,0,ECO
22:13:03,15,99,75,0,1276,0,ECO
22:13:04,14,99,75,0,1238,0,ECO
22:13:04,14,99,75,0,1201,0,ECO
22:13:05,13,99,75,0,1165,0,ECO
22:13:05,13,99,75,0,1130,0,ECO
22:13:06,12,99,75,0,1096,0,ECO
22:13:06,12,99,75,0,1063,0,ECO
22:13:07,12,99,75,0,1031,0,ECO
22:13:07,11,99,75,0,1000,0,ECO
22:13:08,11,99,75,0,970,0,ECO
22:13:08,11,99,75,0,941,0,ECO
22:13:09,10,99,75,0,913,0,ECO
22:13:09,10,99,75,0,885,0,ECO
22:13:10,10,99,75,0,859,0,ECO
22:13:10,9,99,75,0,833,0,ECO
22:13:11,9,99,75,0,808,0,ECO
22:13:11,9,99,75,0,784,0,ECO
22:13:12,8,99,75,0,760,0,ECO
22:13:12,8,99,75,0,737,0,ECO
22:13:13,8,99,75,0,715,0,ECO
22:13:14,8,99,75,0,694,0,ECO
22:13:14,7,99,75,0,673,0,ECO
22:13:15,7,99,75,0,653,0,ECO
22:13:15,7,99,75,0,633,0,ECO
22:13:16,7,99,75,0,614,0,ECO
22:13:16,7,99,75,0,596,0,ECO
22:13:17,6,99,75,0,578,0,ECO
22:13:17,6,99,75,0,560,0,ECO
22:13:18,6,99,75,0,544,0,ECO
22:13:18,6,99,75,0,527,0,ECO
22:13:19,6,99,75,0,511,0,ECO
22:13:19,5,99,75,0,496,0,ECO
22:13:20,5,99,75,0,481,0,ECO
22:13:20,5,99,75,0,467,0,ECO
22:13:21,5,99,75,0,453,0,ECO
22:13:21,5,99,75,0,439,0,ECO
22:13:22,5,99,75,0,426,0,ECO
22:13:22,4,99,75,0,413,0,ECO
22:13:23,4,99,75,0,401,0,ECO
22:13:23,4,99,75,0,389,0,ECO
22:13:24,4,99,75,0,377,0,ECO
22:13:24,4,99,75,0,366,0,ECO
22:13:25,4,99,75,0,355,0,ECO
22:13:25,4,99,75,0,344,0,ECO
22:13:26,3,99,75,0,334,0,ECO
22:13:26,3,99,75,0,324,0,ECO
22:13:27,3,99,75,0,314,0,ECO
22:13:27,3,99,75,0,304,0,ECO
22:13:28,3,99,75,0,295,0,ECO
22:13:28,3,99,75,0,286,0,ECO
22:13:29,3,99,75,0,278,0,ECO
22:13:29,3,99,75,0,270,0,ECO
22:13:30,3,99,75,0,261,0,ECO
22:13:31,2,99,75,0,254,0,ECO
22:13:31,2,99,75,0,246,0,ECO
22:13:32,2,99,75,0,239,0,ECO
22:13:32,2,99,75,0,231,0,ECO
22:13:33,2,99,75,0,224,0,ECO
22:13:33,2,99,75,0,218,0,ECO
22:13:34,2,99,75,0,211,0,ECO
22:13:34,2,99,75,0,205,0,ECO
22:13:35,2,99,75,0,199,0,ECO
22:13:35,2,99,75,0,193,0,ECO
22:13:36,2,99,75,0,187,0,ECO
22:13:36,2,99,75,0,181,0,ECO
22:13:37,2,99,75,0,176,0,ECO
22:13:37,2,99,75,0,170,0,ECO
22:13:38,1,99,75,0,165,0,ECO
22:13:38,1,99,75,0,160,0,ECO
22:13:39,1,99,75,0,156,0,ECO
22:13:39,1,99,75,0,151,0,ECO
22:13:40,1,99,75,0,146,0,ECO
22:13:40,1,99,75,0,142,0,ECO
22:13:41,1,99,75,0,138,0,ECO
22:13:42,1,99,75,0,134,0,ECO
22:13:42,1,99,75,0,129,0,ECO
22:13:43,1,99,75,0,126,0,ECO
22:13:43,1,99,75,0,122,0,ECO
22:13:44,1,99,75,0,118,0,ECO
22:13:44,1,99,75,0,115,0,ECO
22:13:45,1,99,75,0,111,0,ECO
22:13:45,1,99,75,0,108,0,ECO
22:13:46,1,99,75,0,105,0,ECO
22:13:46,1,99,75,0,101,0,ECO
22:13:47,1,99,75,0,98,0,ECO
22:13:47,1,99,75,0,95,0,ECO
22:13:48,1,99,75,0,92,0,ECO
22:13:48,1,99,75,0,90,0,ECO
22:13:49,1,99,75,0,87,0,ECO
22:13:49,0,99,75,0,84,0,ECO
22:13:50,0,99,75,0,82,0,ECO
22:13:50,0,99,75,0,79,0,ECO
22:13:51,0,99,75,0,77,0,ECO
22:13:51,0,99,75,0,75,0,ECO
22:13:52,0,99,75,0,72,0,ECO
22:13:52,0,99,75,0,70,0,ECO
22:13:53,0,99,75,0,68,0,ECO
22:13:53,0,99,75,0,66,0,ECO
22:13:54,0,99,75,0,64,0,ECO
22:13:54,0,99,75,0,62,0,ECO
22:13:55,0,99,75,0,60,0,ECO
22:13:55,0,99,75,0,58,0,ECO
22:13:56,0,99,75,0,57,0,ECO
22:13:57,0,99,75,0,55,0,ECO
22:13:57,0,99,75,0,53,0,ECO
22:13:58,0,99,75,0,52,0,ECO
22:13:58,0,99,75,0,50,0,ECO
22:13:59,0,99,75,0,49,0,ECO
22:13:59,0,99,75,0,47,0,ECO
22:14:00,0,99,75,0,46,0,ECO
22:14:00,0,99,75,0,44,0,ECO
22:14:01,0,99,75,0,43,0,ECO
22:14:01,0,99,75,0,42,0,ECO
22:14:02,0,99,75,0,40,0,ECO
22:14:02,0,99,75,0,39,0,ECO
22:14:03,0,99,75,0,38,0,ECO
22:14:03,0,99,75,0,37,0,ECO
22:14:04,0,99,75,0,36,0,ECO
22:14:04,0,99,75,0,35,0,ECO
22:14:05,0,99,75,0,34,0,ECO
22:14:05,0,99,75,0,33,0,ECO
22:14:06,0,99,75,0,32,0,ECO
22:14:06,0,99,75,0,31,0,ECO
22:14:07,0,99,75,0,30,0,ECO
22:14:07,0,99,75,0,29,0,ECO
22:14:08,0,99,75,0,28,0,ECO
22:14:08,0,99,75,0,27,0,ECO
22:14:09,0,99,75,0,26,0,ECO
22:14:09,0,99,75,0,25,0,ECO
22:14:10,0,99,75,0,25,0,ECO
22:14:10,0,99,75,0,24,0,ECO
22:14:11,0,99,75,0,23,0,ECO
22:14:11,0,99,75,0,22,0,ECO
22:14:12,0,99,75,0,22,0,ECO
22:14:13,0,99,75,0,21,0,ECO
22:14:13,0,99,75,0,20,0,ECO
22:14:14,0,99,75,0,20,0,ECO
22:14:14,0,99,75,0,19,0,ECO
22:14:15,0,99,75,0,19,0,ECO
22:14:15,0,99,75,0,18,0,ECO
22:14:16,0,99,75,0,17,0,ECO
22:14:16,0,99,75,0,17,0,ECO
22:14:17,0,99,75,0,16,0,ECO
22:14:17,0,99,75,0,16,0,ECO
22:14:18,0,99,75,0,15,0,ECO
22:14:18,0,99,75,0,15,0,ECO
22:14:19,0,99,75,0,14,0,ECO
22:14:19,0,99,75,0,14,0,ECO
22:14:20,0,99,75,0,14,0,ECO
22:14:20,0,99,75,0,13,0,ECO
22:14:21,0,99,75,0,13,0,ECO
22:14:21,0,99,75,0,12,0,ECO
22:14:22,0,99,75,0,12,0,ECO
22:14:22,0,99,75,0,12,0,ECO
22:14:23,0,99,75,0,11,0,ECO
22:14:23,0,99,75,0,11,0,ECO
22:14:24,0,99,75,0,11,0,ECO
22:14:24,0,99,75,0,10,0,ECO
22:14:25,0,99,75,0,10,0,ECO
22:14:25,0,99,75,0,10,0,ECO
22:14:26,0,99,75,0,9,0,ECO
22:14:26,0,99,75,0,9,0,ECO
22:14:27,0,99,75,0,9,0,ECO
22:14:27,0,99,75,0,8,0,ECO
22:14:28,0,99,75,0,8,0,ECO
22:14:28,0,99,75,0,8,0,ECO
22:14:29,0,99,75,0,8,0,ECO
22:14:30,0,99,75,0,7,0,ECO
22:14:30,0,99,75,0,7,0,ECO
22:14:31,0,99,75,0,7,0,ECO
22:14:31,0,99,75,0,7,0,ECO
22:14:32,0,99,75,0,6,0,ECO
22:14:32,0,99,75,0,6,0,ECO
22:14:33,0,99,75,0,6,0,ECO
22:14:33,0,99,75,0,6,0,ECO
22:14:34,0,99,75,0,6,0,ECO
22:14:34,0,99,75,0,5,0,ECO
22:14:35,0,99,75,0,5,0,ECO
22:14:35,0,99,75,0,5,0,ECO
22:14:36,0,99,75,0,5,0,ECO
22:14:36,0,99,75,0,5,0,ECO
22:14:37,0,99,75,0,5,0,ECO
22:14:37,0,99,75,0,4,0,ECO
22:14:38,0,99,75,0,4,0,ECO
22:14:38,0,99,75,0,4,0,ECO
22:14:39,0,99,75,0,4,0,ECO
22:14:39,0,99,75,0,4,0,ECO
22:14:40,0,99,75,0,4,0,ECO
22:14:40,0,99,75,0,4,0,ECO
22:14:41,0,99,75,0,4,0,ECO
22:14:41,0,99,75,0,3,0,ECO
22:14:42,0,99,75,0,3,0,ECO
22:14:42,0,99,75,0,3,0,ECO
22:14:43,0,99,75,0,3,0,ECO
22:14:43,0,99,75,0,3,0,ECO
22:14:44,0,99,75,0,3,0,ECO
22:14:45,0,99,75,0,3,0,ECO
22:14:45,0,99,75,0,3,0,ECO
22:14:46,0,99,75,0,3,0,ECO
22:14:46,0,99,75,0,2,0,ECO
22:14:47,0,99,75,0,2,0,ECO
22:14:47,0,99,75,0,2,0,ECO
22:14:48,0,99,75,0,2,0,ECO
22:14:48,0,99,75,0,2,0,ECO
22:14:49,0,99,75,0,2,0,ECO
22:14:49,0,99,75,0,2,0,ECO
22:14:50,0,99,75,0,2,0,ECO
22:14:50,0,99,75,0,2,0,ECO
22:14:51,0,99,75,0,2,0,ECO
22:14:51,0,99,75,0,2,0,ECO
22:14:52,0,99,75,0,2,0,ECO
22:14:52,0,99,75,0,2,0,ECO
22:14:53,0,99,75,0,2,0,ECO
22:14:53,0,99,75,0,1,0,ECO
22:14:54,0,99,75,0,1,0,ECO
22:14:54,0,99,75,0,1,0,ECO
22:14:55,0,99,75,0,1,0,ECO
22:14:55,0,99,75,0,1,0,ECO
22:14:56,0,99,75,0,1,0,ECO
22:14:56,0,99,75,0,1,0,ECO
22:14:57,0,99,75,0,1,0,ECO
22:14:57,0,99,75,0,1,0,ECO
22:14:58,0,99,75,0,1,0,ECO
22:14:58,0,99,75,0,1,0,ECO
22:14:59,0,99,75,0,1,0,ECO
22:14:59,0,99,75,0,1,0,ECO
22:15:00,0,99,75,0,1,0,ECO
22:15:00,0,99,75,0,1,0,ECO
22:15:01,0,99,75,0,1,0,ECO
22:15:01,0,99,75,0,1,0,ECO
22:15:02,0,99,75,0,1,0,ECO
22:15:02,0,99,75,0,1,0,ECO
22:15:03,0,99,75,0,1,0,ECO
22:15:03,0,99,75,0,1,0,ECO
22:15:04,0,99,75,0,1,0,ECO
22:15:05,0,99,75,0,0,0,ECO
22:15:05,0,99,75,0,0,0,ECO
22:15:06,0,99,75,0,0,0,ECO
22:15:06,0,99,75,0,0,0,ECO
22:15:07,0,99,75,0,0,0,ECO
22:15:07,0,99,75,0,0,0,ECO
22:15:08,0,99,75,0,0,0,ECO
22:15:08,0,99,75,0,0,0,ECO
22:15:09,0,99,75,0,0,0,ECO
